autoID,link.citation,link.methodology,interactionType,interaction.dimensionality,interaction.classification,conTaxonomy,con.taxonomy.level,con.common,con.lifestage,con.metabolic.type,con.movement.type,con.size.citation,con.size.method,con.length.min.cm.,con.length.mean.cm.,con.length.max.cm.,con.mass.min.g.,conMassMean,con.mass.max.g.,resTaxonomy,res.taxonomy.level,res.common,res.lifestage,res.metabolic.type,res.movement.type,res.size.citation,res.size.method,res.length.min.cm.,res.length.mean.cm.,res.length.max.cm.,res.mass.min.g.,resMassMean,res.mass.max.g.,geographic.location,longitude,latitude,ecosystem.type,study.site,altitude,depth,sampling.time,sampling.start.year,sampling.end.year,notes,foodwebName,bodyMassRatio
134506,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,acanthopleura echinata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,5.1,-999,Sarcothalia crispata,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0051051051051051
135577,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  chilensis,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,schottera nicaensis,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135578,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  chilensis,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,scythosiphon lomentaria,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135579,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  chilensis,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,ulva rigida,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135580,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  chilensis,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,ulvella spp.,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135581,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,adenocystis utricularis,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135582,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,ahnfeltiopsis spp.,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135583,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,balanus laevis,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.05,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,122.79999999999998
135584,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,benthic_diatoms,,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135585,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,bryopsis_spp,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135586,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,centroceras spp.,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135587,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,ceramium spp.,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135588,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,chaetomorpha_spp,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135589,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,chondrus  canaliculatus,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135590,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,cladophora spp.,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135591,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,codium dimorpha,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135592,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,colpomenia phaeodactyla,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135593,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,colpomenia sinuosa,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135594,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,durvillaea antarctica,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135595,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,ectocarpus silicosus,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135596,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,enteromorpha compressa,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135597,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,Gelidium chilensis,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135598,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,halopteris funicularis,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135599,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,hildenbrandia lecanelieri,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135600,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,lessonia nigrescens,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135601,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,mazzaella laminarioides,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135602,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,montemaria horridula,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135603,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,nothobalanus flosculus,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.05,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,122.79999999999998
135604,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,lithothamnion spp.,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135605,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,petroglossum spp.,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135606,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,peysonella spp.,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135607,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,polysiphonia_spp,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135608,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,porphyra_spp,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135609,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,Prionitis decipiens,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135610,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,rama novazelandensis,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135611,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,rhizoclonium cilindricum,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135612,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,Sarcothalia crispata,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135613,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,schottera nicaensis,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135614,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,scythosiphon lomentaria,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135615,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,ulva rigida,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135616,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,ulvella spp.,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,-0.0061461461461461
135617,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,anthotoe spp.,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,10.0,-999,acanthocyclus gayi,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,6.01,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,1.663893510815308
135618,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,anthotoe spp.,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,10.0,-999,acanthocyclus hassleri,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,6.65,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,1.5037593984962403
135619,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,anthotoe spp.,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,10.0,-999,chiton  cummingii,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,8.23,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,1.215066828675577
135620,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,anthotoe spp.,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,10.0,-999,chiton  granosus,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,2.3,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,4.347826086956522
135621,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,anthotoe spp.,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,10.0,-999,chiton  latus,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.06,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,166.66666666666669
135622,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,anthotoe spp.,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,10.0,-999,lottia  orbigny,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.02,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,500.0
135623,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,anthotoe spp.,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,10.0,-999,concholepas concholepas,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,2.3,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,4.347826086956522
135624,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,anthotoe spp.,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,10.0,-999,fissurella  costata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,49.03,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,0.2039567611666326
135625,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,anthotoe spp.,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,10.0,-999,fissurella  crassa,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,15.2,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces,0.6578947368421053
