Foodweb,FoodwebKey,Ecosystem,MetricName,MetricLabel,Value,RetainedRunsAfterTukey,OutlierRunsExcluded,NetworkType
AEW18,aew18,Terrestrial Belowground,MeanGenerality,Mean generality,15.1442307692,50,0,Empirical
AEW25,aew25,Terrestrial Belowground,MeanGenerality,Mean generality,15.5042735043,49,1,Empirical
AEW27,aew27,Terrestrial Belowground,MeanGenerality,Mean generality,11.6637168142,48,2,Empirical
AEW30,aew30,Terrestrial Belowground,MeanGenerality,Mean generality,13.0373831776,48,2,Empirical
AEW49,aew49,Terrestrial Belowground,MeanGenerality,Mean generality,19.1486486486,48,2,Empirical
AP1,ap1,Marine,MeanGenerality,Mean generality,1.36363636364,48,2,Empirical
AP2,ap2,Marine,MeanGenerality,Mean generality,2.46666666667,49,1,Empirical
AP3,ap3,Marine,MeanGenerality,Mean generality,3.26666666667,49,1,Empirical
AP4,ap4,Marine,MeanGenerality,Mean generality,2.33333333333,50,0,Empirical
Afon Hafren 2005,afon hafren 2005,Stream,MeanGenerality,Mean generality,8.58333333333,50,0,Empirical
Alert,alert,Terrestrial Aboveground,MeanGenerality,Mean generality,3.27272727273,48,2,Empirical
Alford lake,alford lake,Lake,MeanGenerality,Mean generality,6.78125,49,1,Empirical
Allt a Mharcaidh,allt a mharcaidh,Stream,MeanGenerality,Mean generality,11.1739130435,48,2,Empirical
BP1,bp1,Marine,MeanGenerality,Mean generality,4.68421052632,50,0,Empirical
BP2,bp2,Marine,MeanGenerality,Mean generality,3.66666666667,49,1,Empirical
BP3,bp3,Marine,MeanGenerality,Mean generality,3.06666666667,50,0,Empirical
Balsam lake,balsam lake,Lake,MeanGenerality,Mean generality,10.75,50,0,Empirical
Beaver lake,beaver lake,Lake,MeanGenerality,Mean generality,10.0769230769,49,1,Empirical
Big hope lake,big hope lake,Lake,MeanGenerality,Mean generality,9.47058823529,50,0,Empirical
Blackrock Stream,blackrock stream,Stream,MeanGenerality,Mean generality,10.1351351351,47,3,Empirical
Brandy lake,brandy lake,Lake,MeanGenerality,Mean generality,5.17391304348,50,0,Empirical
Bridge brook lake,bridge brook lake,Lake,MeanGenerality,Mean generality,15.2222222222,50,0,Empirical
Broad Stream,broad stream,Stream,MeanGenerality,Mean generality,13.756097561,50,0,Empirical
Broadstone Stream,broadstone stream,Stream,MeanGenerality,Mean generality,6.6,49,1,Empirical
Brook trout lake,brook trout lake,Lake,MeanGenerality,Mean generality,2.71428571429,50,0,Empirical
Buck pond,buck pond,Lake,MeanGenerality,Mean generality,7.55,47,3,Empirical
Bure Stream,bure stream,Stream,MeanGenerality,Mean generality,35.6851851852,50,0,Empirical
Burntbridge lake,burntbridge lake,Lake,MeanGenerality,Mean generality,8.18181818182,47,3,Empirical
Bylot,bylot,Terrestrial Aboveground,MeanGenerality,Mean generality,2.90909090909,49,1,Empirical
CGP1,cgp1,Marine,MeanGenerality,Mean generality,1.5,45,5,Empirical
CGP2,cgp2,Marine,MeanGenerality,Mean generality,1.875,50,0,Empirical
CGP3,cgp3,Marine,MeanGenerality,Mean generality,4.30434782609,49,1,Empirical
CR1P1,cr1p1,Marine,MeanGenerality,Mean generality,9.90196078431,50,0,Empirical
CR1P2,cr1p2,Marine,MeanGenerality,Mean generality,9.85416666667,50,0,Empirical
CR1P3,cr1p3,Marine,MeanGenerality,Mean generality,8.87096774194,50,0,Empirical
CR1P4,cr1p4,Marine,MeanGenerality,Mean generality,8.37931034483,49,1,Empirical
CR2P1,cr2p1,Marine,MeanGenerality,Mean generality,10.5882352941,50,0,Empirical
CR2P2,cr2p2,Marine,MeanGenerality,Mean generality,8.66666666667,50,0,Empirical
CR2P3,cr2p3,Marine,MeanGenerality,Mean generality,7.72413793103,48,2,Empirical
CR2P4,cr2p4,Marine,MeanGenerality,Mean generality,4.96428571429,49,1,Empirical
Canton Creek,canton creek,Stream,MeanGenerality,Mean generality,13.0925925926,49,1,Empirical
Caribbean Reef,caribbean reef,Marine,MeanGenerality,Mean generality,13.6363636364,46,4,Empirical
Carpinteria,carpinteria,Terrestrial Aboveground,MeanGenerality,Mean generality,24.2945205479,49,1,Empirical
Cascade lake,cascade lake,Lake,MeanGenerality,Mean generality,6.76470588235,50,0,Empirical
Chesapeake Bay,chesapeake bay,Marine,MeanGenerality,Mean generality,42.0348525469,50,0,Empirical
Chilean Intertidal Curaumilla,chilean intertidal curaumilla,Marine,MeanGenerality,Mean generality,24.3272727273,50,0,Empirical
Chilean Intertidal El Quisco,chilean intertidal el quisco,Marine,MeanGenerality,Mean generality,25.3773584906,50,0,Empirical
Chilean Intertidal Las Cruces,chilean intertidal las cruces,Marine,MeanGenerality,Mean generality,23.3620689655,48,2,Empirical
Chilean Intertidal Los Molles,chilean intertidal los molles,Marine,MeanGenerality,Mean generality,23.275862069,49,1,Empirical
Chub lake,chub lake,Lake,MeanGenerality,Mean generality,5.71428571429,48,2,Empirical
Chub pond,chub pond,Lake,MeanGenerality,Mean generality,11.4444444444,49,1,Empirical
Connera lake,connera lake,Lake,MeanGenerality,Mean generality,12.875,50,0,Empirical
Constable lake,constable lake,Lake,MeanGenerality,Mean generality,4.91666666667,50,0,Empirical
Dargall Lane,dargall lane,Stream,MeanGenerality,Mean generality,6.0,47,3,Empirical
Deep lake,deep lake,Lake,MeanGenerality,Mean generality,3.85714285714,50,0,Empirical
Dempsters Stream,dempsters stream,Stream,MeanGenerality,Mean generality,16.3559322034,49,1,Empirical
Duddon Pike Beck,duddon pike beck,Stream,MeanGenerality,Mean generality,10.1666666667,49,1,Empirical
Dutch Microfauna food web PlotA,dutch microfauna food web plota,Terrestrial Belowground,MeanGenerality,Mean generality,12.4117647059,48,2,Empirical
Dutch Microfauna food web PlotB,dutch microfauna food web plotb,Terrestrial Belowground,MeanGenerality,Mean generality,8.50724637681,48,2,Empirical
Dutch Microfauna food web PlotC,dutch microfauna food web plotc,Terrestrial Belowground,MeanGenerality,Mean generality,12.6901408451,50,0,Empirical
Emerald lake,emerald lake,Lake,MeanGenerality,Mean generality,4.90909090909,47,3,Empirical
F1P1,f1p1,Marine,MeanGenerality,Mean generality,7.67741935484,49,1,Empirical
F1P2,f1p2,Marine,MeanGenerality,Mean generality,8.16129032258,48,2,Empirical
F1P3,f1p3,Marine,MeanGenerality,Mean generality,7.88888888889,48,2,Empirical
F1P4,f1p4,Marine,MeanGenerality,Mean generality,9.09375,50,0,Empirical
F2P1,f2p1,Marine,MeanGenerality,Mean generality,11.4838709677,50,0,Empirical
F2P2,f2p2,Marine,MeanGenerality,Mean generality,7.25,49,1,Empirical
F2P3,f2p3,Marine,MeanGenerality,Mean generality,7.61764705882,50,0,Empirical
F2P4,f2p4,Marine,MeanGenerality,Mean generality,7.38235294118,48,2,Empirical
FP1,fp1,Marine,MeanGenerality,Mean generality,3.5625,49,1,Empirical
FXAP1,fxap1,Marine,MeanGenerality,Mean generality,14.3076923077,49,1,Empirical
FXAP2,fxap2,Marine,MeanGenerality,Mean generality,12.0714285714,48,2,Empirical
FXAP3,fxap3,Marine,MeanGenerality,Mean generality,10.8695652174,50,0,Empirical
FXAP4,fxap4,Marine,MeanGenerality,Mean generality,6.94736842105,47,3,Empirical
FXBP1,fxbp1,Marine,MeanGenerality,Mean generality,11.1875,49,1,Empirical
FXBP2,fxbp2,Marine,MeanGenerality,Mean generality,10.5666666667,50,0,Empirical
FXBP3,fxbp3,Marine,MeanGenerality,Mean generality,13.1071428571,48,2,Empirical
FXBP4,fxbp4,Marine,MeanGenerality,Mean generality,13.3548387097,46,4,Empirical
Falls lake,falls lake,Lake,MeanGenerality,Mean generality,7.84210526316,48,2,Empirical
Fawn lake,fawn lake,Lake,MeanGenerality,Mean generality,6.61111111111,50,0,Empirical
Federation lake,federation lake,Lake,MeanGenerality,Mean generality,3.92857142857,49,1,Empirical
FloridaIslandE1,floridaislande1,Terrestrial Aboveground,MeanGenerality,Mean generality,17.5693069307,47,3,Empirical
FloridaIslandE2,floridaislande2,Terrestrial Aboveground,MeanGenerality,Mean generality,5.28571428571,47,3,Empirical
FloridaIslandE3,floridaislande3,Terrestrial Aboveground,MeanGenerality,Mean generality,18.0197044335,44,6,Empirical
FloridaIslandE7,floridaislande7,Terrestrial Aboveground,MeanGenerality,Mean generality,5.8431372549,45,5,Empirical
FloridaIslandE9,floridaislande9,Terrestrial Aboveground,MeanGenerality,Mean generality,6.77358490566,48,2,Empirical
GJAP1,gjap1,Marine,MeanGenerality,Mean generality,13.125,49,1,Empirical
GJAP2,gjap2,Marine,MeanGenerality,Mean generality,6.61904761905,50,0,Empirical
GJAP3,gjap3,Marine,MeanGenerality,Mean generality,6.46153846154,46,4,Empirical
GJAP4,gjap4,Marine,MeanGenerality,Mean generality,6.15384615385,50,0,Empirical
GJBP1,gjbp1,Marine,MeanGenerality,Mean generality,14.68,49,1,Empirical
GJBP2,gjbp2,Marine,MeanGenerality,Mean generality,13.9411764706,50,0,Empirical
GJBP3,gjbp3,Marine,MeanGenerality,Mean generality,9.94117647059,50,0,Empirical
GJBP4,gjbp4,Marine,MeanGenerality,Mean generality,7.33333333333,49,1,Empirical
Gearagh,gearagh,Terrestrial Belowground,MeanGenerality,Mean generality,3.69607843137,46,4,Empirical
German Creek,german creek,Stream,MeanGenerality,Mean generality,9.26315789474,50,0,Empirical
Goose lake,goose lake,Lake,MeanGenerality,Mean generality,6.33333333333,49,1,Empirical
"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1","grand caricaie marsh dominated by cladietum marisci, mown clmown1",Terrestrial Aboveground,MeanGenerality,Mean generality,24.2873563218,49,1,Empirical
"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2","grand caricaie marsh dominated by cladietum marisci, mown clmown2",Terrestrial Aboveground,MeanGenerality,Mean generality,17.0,47,3,Empirical
"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1","grand caricaie marsh dominated by cladietum marisci, not mown clcontrol1",Terrestrial Aboveground,MeanGenerality,Mean generality,20.3815789474,49,1,Empirical
"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2","grand caricaie marsh dominated by cladietum marisci, not mown clcontrol2",Terrestrial Aboveground,MeanGenerality,Mean generality,13.9636363636,49,1,Empirical
"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ","grand caricaie marsh dominated by schoenus nigricans, mown scmown1",Terrestrial Aboveground,MeanGenerality,Mean generality,19.2083333333,50,0,Empirical
"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown2 ","grand caricaie marsh dominated by schoenus nigricans, mown scmown2",Terrestrial Aboveground,MeanGenerality,Mean generality,17.4166666667,49,1,Empirical
"Grand Caricaie  marsh dominated by Schoenus nigricans, not mown  ScControl1 ","grand caricaie marsh dominated by schoenus nigricans, not mown sccontrol1",Terrestrial Aboveground,MeanGenerality,Mean generality,16.3333333333,48,2,Empirical
"Grand Caricaie  marsh dominated by Schoenus nigricans, not mown  ScControl2 ","grand caricaie marsh dominated by schoenus nigricans, not mown sccontrol2",Terrestrial Aboveground,MeanGenerality,Mean generality,17.5882352941,50,0,Empirical
Grass lake,grass lake,Lake,MeanGenerality,Mean generality,7.04347826087,49,1,Empirical
Gull lake,gull lake,Lake,MeanGenerality,Mean generality,8.36,49,1,Empirical
Gull lake north,gull lake north,Lake,MeanGenerality,Mean generality,3.28571428571,48,2,Empirical
HEW01,hew01,Terrestrial Belowground,MeanGenerality,Mean generality,12.0390625,49,1,Empirical
HEW02,hew02,Terrestrial Belowground,MeanGenerality,Mean generality,14.6302521008,48,2,Empirical
HEW03,hew03,Terrestrial Belowground,MeanGenerality,Mean generality,14.0517241379,49,1,Empirical
HEW04,hew04,Terrestrial Belowground,MeanGenerality,Mean generality,10.7339449541,46,4,Empirical
HEW05,hew05,Terrestrial Belowground,MeanGenerality,Mean generality,19.0308641975,48,2,Empirical
HEW06,hew06,Terrestrial Belowground,MeanGenerality,Mean generality,17.0592592593,48,2,Empirical
HEW10,hew10,Terrestrial Belowground,MeanGenerality,Mean generality,10.1294117647,49,1,Empirical
HEW11,hew11,Terrestrial Belowground,MeanGenerality,Mean generality,15.136,47,3,Empirical
HEW12,hew12,Terrestrial Belowground,MeanGenerality,Mean generality,18.1544117647,49,1,Empirical
HEW13,hew13,Terrestrial Belowground,MeanGenerality,Mean generality,15.4379562044,48,2,Empirical
HEW16,hew16,Terrestrial Belowground,MeanGenerality,Mean generality,17.6746031746,48,2,Empirical
HEW17,hew17,Terrestrial Belowground,MeanGenerality,Mean generality,15.6439393939,48,2,Empirical
HEW21,hew21,Terrestrial Belowground,MeanGenerality,Mean generality,14.0863309353,50,0,Empirical
HEW22,hew22,Terrestrial Belowground,MeanGenerality,Mean generality,16.0923076923,49,1,Empirical
HEW36,hew36,Terrestrial Belowground,MeanGenerality,Mean generality,20.8692810458,43,7,Empirical
HEW47,hew47,Terrestrial Belowground,MeanGenerality,Mean generality,21.4326241135,43,7,Empirical
Hardknott Gill,hardknott gill,Stream,MeanGenerality,Mean generality,13.8888888889,50,0,Empirical
Healy Creek,healy creek,Stream,MeanGenerality,Mean generality,12.68,48,2,Empirical
Helldiver pond,helldiver pond,Lake,MeanGenerality,Mean generality,8.35,50,0,Empirical
Herschel,herschel,Terrestrial Aboveground,MeanGenerality,Mean generality,3.23529411765,50,0,Empirical
High pond,high pond,Lake,MeanGenerality,Mean generality,4.88235294118,50,0,Empirical
Hoel lake,hoel lake,Lake,MeanGenerality,Mean generality,13.756097561,44,6,Empirical
Horseshoe Lake,horseshoe lake,Lake,MeanGenerality,Mean generality,9.22222222222,50,0,Empirical
Iceland stream IS7 April 2009,iceland stream is7 april 2009,Stream,MeanGenerality,Mean generality,14.0833333333,49,1,Empirical
Iceland stream IS7 August 2008,iceland stream is7 august 2008,Stream,MeanGenerality,Mean generality,32.6842105263,50,0,Empirical
Iceland stream IS8  April 2009,iceland stream is8 april 2009,Stream,MeanGenerality,Mean generality,21.6,48,2,Empirical
Iceland stream IS8 August 2008,iceland stream is8 august 2008,Stream,MeanGenerality,Mean generality,21.5833333333,49,1,Empirical
Indian Lake,indian lake,Lake,MeanGenerality,Mean generality,6.66666666667,50,0,Empirical
Kongsfjorden,kongsfjorden,Marine,MeanGenerality,Mean generality,7.20814479638,48,2,Empirical
Kye Burn,kye burn,Stream,MeanGenerality,Mean generality,14.6279069767,50,0,Empirical
L1P1,l1p1,Marine,MeanGenerality,Mean generality,10.0888888889,50,0,Empirical
L1P2,l1p2,Marine,MeanGenerality,Mean generality,8.84375,50,0,Empirical
L1P3,l1p3,Marine,MeanGenerality,Mean generality,9.94736842105,50,0,Empirical
L1P4,l1p4,Marine,MeanGenerality,Mean generality,11.0357142857,50,0,Empirical
L2P1,l2p1,Marine,MeanGenerality,Mean generality,8.58333333333,50,0,Empirical
L2P2,l2p2,Marine,MeanGenerality,Mean generality,9.84444444444,50,0,Empirical
L2P3,l2p3,Marine,MeanGenerality,Mean generality,4.90476190476,49,1,Empirical
L2P4,l2p4,Marine,MeanGenerality,Mean generality,8.4,50,0,Empirical
L3P1,l3p1,Marine,MeanGenerality,Mean generality,10.45,50,0,Empirical
L3P2,l3p2,Marine,MeanGenerality,Mean generality,8.33333333333,47,3,Empirical
L3P3,l3p3,Marine,MeanGenerality,Mean generality,11.0243902439,49,1,Empirical
L3P4,l3p4,Marine,MeanGenerality,Mean generality,6.76315789474,50,0,Empirical
L4P1,l4p1,Marine,MeanGenerality,Mean generality,10.8409090909,50,0,Empirical
L4P2,l4p2,Marine,MeanGenerality,Mean generality,10.7142857143,49,1,Empirical
L4P3,l4p3,Marine,MeanGenerality,Mean generality,7.38709677419,50,0,Empirical
L4P4,l4p4,Marine,MeanGenerality,Mean generality,8.05714285714,50,0,Empirical
Lake Malawi,lake malawi,Lake,MeanGenerality,Mean generality,5.52,50,0,Empirical
Little Kye Burn,little kye burn,Stream,MeanGenerality,Mean generality,10.6,50,0,Empirical
Little Rainbow Lake,little rainbow lake,Lake,MeanGenerality,Mean generality,7.93548387097,49,1,Empirical
Loddon Stream,loddon stream,Stream,MeanGenerality,Mean generality,39.71875,50,0,Empirical
Long Lake,long lake,Lake,MeanGenerality,Mean generality,11.8,42,8,Empirical
Loon Lake,loon lake,Lake,MeanGenerality,Mean generality,6.05263157895,50,0,Empirical
Lost Lake,lost lake,Lake,MeanGenerality,Mean generality,7.63157894737,50,0,Empirical
Lost Lake East,lost lake east,Lake,MeanGenerality,Mean generality,7.10526315789,50,0,Empirical
Lough Hyne,lough hyne,Marine,MeanGenerality,Mean generality,16.9663299663,44,6,Empirical
Lower Sister Lake,lower sister lake,Lake,MeanGenerality,Mean generality,7.22727272727,50,0,Empirical
Lyde Stream,lyde stream,Stream,MeanGenerality,Mean generality,41.4285714286,49,1,Empirical
MBP1,mbp1,Marine,MeanGenerality,Mean generality,7.32142857143,50,0,Empirical
MBP2,mbp2,Marine,MeanGenerality,Mean generality,5.92857142857,50,0,Empirical
MBP3,mbp3,Marine,MeanGenerality,Mean generality,15.5454545455,50,0,Empirical
MBP4,mbp4,Marine,MeanGenerality,Mean generality,7.65,48,2,Empirical
Mill Stream,mill stream,Stream,MeanGenerality,Mean generality,31.1956521739,50,0,Empirical
Mosendale Beck,mosendale beck,Stream,MeanGenerality,Mean generality,8.0,49,1,Empirical
Nenetsky,nenetsky,Terrestrial Aboveground,MeanGenerality,Mean generality,3.94444444444,50,0,Empirical
Old Lodge,old lodge,Stream,MeanGenerality,Mean generality,9.11111111111,50,0,Empirical
Oswego Lake,oswego lake,Lake,MeanGenerality,Mean generality,7.44444444444,50,0,Empirical
Owl Lake,owl lake,Lake,MeanGenerality,Mean generality,5.83333333333,48,2,Empirical
PC1P1,pc1p1,Marine,MeanGenerality,Mean generality,6.28571428571,49,1,Empirical
PC1P2,pc1p2,Marine,MeanGenerality,Mean generality,7.57142857143,48,2,Empirical
PC1P3,pc1p3,Marine,MeanGenerality,Mean generality,6.16666666667,50,0,Empirical
PC1P4,pc1p4,Marine,MeanGenerality,Mean generality,8.33333333333,49,1,Empirical
PC2P1,pc2p1,Marine,MeanGenerality,Mean generality,7.3,47,3,Empirical
PC2P2,pc2p2,Marine,MeanGenerality,Mean generality,7.95238095238,49,1,Empirical
PC2P3,pc2p3,Marine,MeanGenerality,Mean generality,4.15384615385,49,1,Empirical
PC2P4,pc2p4,Marine,MeanGenerality,Mean generality,6.88888888889,50,0,Empirical
PC2P5,pc2p5,Marine,MeanGenerality,Mean generality,2.88888888889,49,1,Empirical
PGSBP1,pgsbp1,Marine,MeanGenerality,Mean generality,3.07692307692,49,1,Empirical
PGSBP2,pgsbp2,Marine,MeanGenerality,Mean generality,4.04545454545,47,3,Empirical
PGUBP1,pgubp1,Marine,MeanGenerality,Mean generality,4.18181818182,50,0,Empirical
PGUBP2,pgubp2,Marine,MeanGenerality,Mean generality,4.0,50,0,Empirical
PGUBP3,pgubp3,Marine,MeanGenerality,Mean generality,5.0,48,2,Empirical
PGUBP4,pgubp4,Marine,MeanGenerality,Mean generality,4.25,49,1,Empirical
PP1I1,pp1i1,Marine,MeanGenerality,Mean generality,7.53333333333,50,0,Empirical
PP1I2,pp1i2,Marine,MeanGenerality,Mean generality,3.375,49,1,Empirical
PP1I3,pp1i3,Marine,MeanGenerality,Mean generality,3.14285714286,50,0,Empirical
PP1I4,pp1i4,Marine,MeanGenerality,Mean generality,7.25,46,4,Empirical
PP2I1,pp2i1,Marine,MeanGenerality,Mean generality,6.66666666667,48,2,Empirical
PP2I2,pp2i2,Marine,MeanGenerality,Mean generality,6.09090909091,49,1,Empirical
PP2I3,pp2i3,Marine,MeanGenerality,Mean generality,6.61538461538,50,0,Empirical
PP2I4,pp2i4,Marine,MeanGenerality,Mean generality,6.0,50,0,Empirical
PP2M1,pp2m1,Marine,MeanGenerality,Mean generality,4.4,49,1,Empirical
PP2M2,pp2m2,Marine,MeanGenerality,Mean generality,4.81818181818,50,0,Empirical
