sea,decade,predator_name,predator_tsn,prey_name,prey_tsn,prey_records,distinct_hauls,total_min_num,total_cpw
Norwegian Sea,1930,COD,164712.0,Echinoid remains (urchin),157821.0,1,1,35.0,1.45348
Norwegian Sea,1930,COD,164712.0,Acartia nauplii,86085.0,1,1,1.0,4.1E-5
Norwegian Sea,1930,COD,164712.0,Thysanoessa inermis,95573.0,1,1,1.0,0.10420489800441322
Norwegian Sea,1930,COD,164712.0,Triglops pingelii,644643.0,1,1,1.0,0.0
Norwegian Sea,1930,COD,164712.0,Syscenus (isopod),92513.0,1,1,1.0,0.20000000298023224
Norwegian Sea,1930,COD,164712.0,Hyas coarctatus,98423.0,1,1,1.0,1.568416465474031
Norwegian Sea,1930,COD,164712.0,Acartia clausi,86085.0,1,1,5.0,2.05E-4
Norwegian Sea,1930,COD,164712.0,Copepod eggs,85258.0,1,1,25.0,7.8E-4
Norwegian Sea,1930,COD,164712.0,Codling,164712.0,1,1,1.0,0.0
Norwegian Sea,1930,COD,164712.0,Pseudocalanus minutus,85371.0,1,1,3.0,1.6199999999999998E-4
Norwegian Sea,1930,COD,164712.0,Ammodytes spp.,171671.0,1,1,15.0,0.0
Norwegian Sea,1930,COD,164712.0,Blue whiting,164774.0,1,1,1.0,0.0
Norwegian Sea,1930,COD,164712.0,Trigla spp.,167038.0,1,1,1.0,0.0
Norwegian Sea,1930,COD,164712.0,Haddock,164744.0,1,1,1.0,0.0
Norwegian Sea,1940,COD,164712.0,EH Fish remains,161105.0,48,20,48.0,4396.983069579525
Norwegian Sea,1940,COD,164712.0,Amphipod,93294.0,44,41,825.0,59.399999999999984
Norwegian Sea,1940,COD,164712.0,Copepods,85258.0,42,41,25369.0,40.488924000000004
Norwegian Sea,1940,COD,164712.0,Mysid,89856.0,31,28,1204.0,17.31171298482293
Norwegian Sea,1940,COD,164712.0,Euphausid,95500.0,27,26,3463.0,360.861561789283
Norwegian Sea,1940,COD,164712.0,Polychaete,64358.0,24,23,101.0,57.462314330943855
Norwegian Sea,1940,COD,164712.0,Decapod,95599.0,24,23,174.0,2.7910122000000004
Norwegian Sea,1940,COD,164712.0,Isopod,92120.0,23,23,697.0,213.6772579937305
Norwegian Sea,1940,COD,164712.0,Fish remains,161105.0,20,19,90.0,145.5414320616994
Norwegian Sea,1940,COD,164712.0,EH Euphausids,95573.0,20,14,29.0,3.0219420421279835
Norwegian Sea,1940,COD,164712.0,Sagitta spp,158784.0,17,16,128.0,2.5704056144517824
Norwegian Sea,1940,COD,164712.0,Planktonic organism UI,85258.0,16,16,48.0,0.076608
Norwegian Sea,1940,COD,164712.0,EH Galathea,98047.0,15,6,15.0,7.643774999999996
Norwegian Sea,1940,COD,164712.0,EH Beroe (ctenophore),53869.0,10,4,11.0,3.941666666666667
Norwegian Sea,1940,COD,164712.0,Thysanoessa inermis,95573.0,8,7,985.0,102.64182453434701
Norwegian Sea,1940,COD,164712.0,EH Prawn,96967.0,7,5,7.0,9.06638078904019
Norwegian Sea,1940,COD,164712.0,Meganyctiphanes norvegica,95534.0,6,6,254.0,85.44516668735477
Norwegian Sea,1940,COD,164712.0,Cumacea,90745.0,5,5,10.0,0.07151666666666667
Norwegian Sea,1940,COD,164712.0,Pandalus borealis,96967.0,5,3,30.0,38.85591766731511
Norwegian Sea,1940,COD,164712.0,Mollusc remains,69458.0,5,5,11.0,0.3352473658159301
Norwegian Sea,1940,COD,164712.0,Jellyfish (medusae),51483.0,5,5,5.0,5.34048594459446
Norwegian Sea,1940,COD,164712.0,Shrimp/Prawn,96106.0,4,4,42.0,9.84513157894737
Norwegian Sea,1940,COD,164712.0,Erythrops erythrophtalma (Mysidacea),90190.0,4,4,164.0,0.34440000490285455
Norwegian Sea,1940,COD,164712.0,Calanus & Metridia nauplii,85263.0,4,1,54.0,0.0035099999999999997
Norwegian Sea,1940,COD,164712.0,EH Jellyfish,51483.0,3,2,6.0,6.408583133513352
Norwegian Sea,1940,COD,164712.0,Lepidodonotus (Polychaeta),64604.0,3,3,94.0,1.345885243807142
Norwegian Sea,1940,COD,164712.0,EH Roundfish,161105.0,3,3,3.0,381.24811408447914
Norwegian Sea,1940,COD,164712.0,EH Spider crab,98417.0,3,2,3.0,2.7729
Norwegian Sea,1940,COD,164712.0,EH Herring,161722.0,3,3,3.0,233.43353196677592
Norwegian Sea,1940,COD,164712.0,Nebalia bipes,89792.0,3,2,9.0,0.024514565122444765
Norwegian Sea,1940,COD,164712.0,EH Ctenophores,53856.0,2,2,2.0,0.7166666666666667
Norwegian Sea,1940,COD,164712.0,Cirripedia,89433.0,2,2,3.0,0.04451384391908288
Norwegian Sea,1940,COD,164712.0,Copepod eggs,85258.0,2,1,2.0,6.24E-5
Norwegian Sea,1940,COD,164712.0,Mussel larvae,79454.0,2,1,3.0,2.0473678053321454
Norwegian Sea,1940,COD,164712.0,EH Worm remains,64358.0,2,2,2.0,1.1378676105137397
Norwegian Sea,1940,COD,164712.0,Munnopsis typica (Isopoda),93003.0,2,1,85.0,26.05820219435737
Norwegian Sea,1940,COD,164712.0,EH Flatfish,172702.0,2,1,7.0,796.8531516720919
Norwegian Sea,1940,COD,164712.0,Gadus callarias,164712.0,2,2,2.0,2.0282184385878423
Norwegian Sea,1940,COD,164712.0,Chaetognath,158784.0,2,2,9.0,0.1807316447661409
Norwegian Sea,1940,COD,164712.0,Pandalus spp.,96966.0,2,1,62.0,30.609700566218713
Norwegian Sea,1940,COD,164712.0,Hippoglossoides platessoides,172877.0,2,2,2.0,1.8063033194084415
Norwegian Sea,1940,COD,164712.0,EH Hyperid amphipods,95154.0,2,2,2.0,0.06557182850353284
Norwegian Sea,1940,COD,164712.0,Insect,118831.0,2,2,11.0,0.3648764705882353
Norwegian Sea,1940,HAD,164744.0,EH Ophiuroids,157382.0,1,1,1.0,0.5509098445595855
Norwegian Sea,1940,COD,164712.0,Lumpenus sp. (fish),631023.0,1,1,1.0,1.4635028500746126
Norwegian Sea,1940,COD,164712.0,Cottus sp. (fish),167196.0,1,1,1.0,6.036081008492173
Norwegian Sea,1940,COD,164712.0,Praunus inermis,90183.0,1,1,49.0,0.29544117649407675
Norwegian Sea,1940,COD,164712.0,Galathea (post larvae),98047.0,1,1,5.0,2.5479249999999998
Norwegian Sea,1940,COD,164712.0,Nemertea (ribbon worm),57411.0,1,1,1.0,0.2525496071743912
Norwegian Sea,1940,COD,164712.0,Praunus flexuosus (Mysidacea),90181.0,1,1,1.0,0.00602941176518524
Norwegian Sea,1940,COD,164712.0,Gobidae,171746.0,1,1,1.0,0.24908884768660203
Norwegian Sea,1940,COD,164712.0,Cryptoniscidae (Isopoda),93077.0,1,1,3.0,0.9197012539184954
Norwegian Sea,1940,COD,164712.0,EH Whelk,73726.0,1,1,1.0,1.81805
Norwegian Sea,1940,COD,164712.0,Barnacle nauplii,89433.0,1,1,1.0,0.006584552845528455
Norwegian Sea,1940,COD,164712.0,EH Haddock,164744.0,1,1,1.0,18.35725597333542
Norwegian Sea,1940,COD,164712.0,Harpacticoid copepods (Idyaea furcata),86446.0,1,1,1900.0,1.8506
Norwegian Sea,1940,COD,164712.0,Pontophilus norvegicus,97184.0,1,1,1.0,1.0
Norwegian Sea,1940,COD,164712.0,Michteimysis mixta (Mysidacea),90042.0,1,1,2.0,0.028756998313659354
Norwegian Sea,1940,COD,164712.0,EH Noutilis???,65902.0,1,1,1.0,0.019005785191701995
Norwegian Sea,1940,COD,164712.0,EH Decapod,95599.0,1,1,1.0,0.0160403
Norwegian Sea,1940,COD,164712.0,EH Red prawn,96967.0,1,1,1.0,1.29519725557717
Norwegian Sea,1940,COD,164712.0,Gammarus,93745.0,1,1,62.0,2.8054452296819785
Norwegian Sea,1940,COD,164712.0,EH Audian???,158854.0,1,1,1.0,1.142
Norwegian Sea,1940,COD,164712.0,EH Cod,164712.0,1,1,1.0,144.69537927272927
Norwegian Sea,1940,COD,164712.0,EH Ophiuroids,157382.0,1,1,1.0,0.5509098445595855
Norwegian Sea,1940,COD,164712.0,EH Squat lobster,98047.0,1,1,1.0,0.509585
Norwegian Sea,1940,COD,164712.0,Eupagurus bernhardus,97805.0,1,1,1.0,3.5406387909185897
Norwegian Sea,1940,COD,164712.0,EH Squid,82419.0,1,1,1.0,146.02229680603165
Norwegian Sea,1940,COD,164712.0,EH Aphrodite,64366.0,1,1,1.0,7.507
Norwegian Sea,1940,COD,164712.0,EH Amphipods,93294.0,1,1,1.0,0.072
Norwegian Sea,1940,COD,164712.0,EH Shrimp,96106.0,1,1,1.0,0.23440789473684218
Norwegian Sea,1940,COD,164712.0,EH Annelid,64358.0,1,1,1.0,0.5689338052568699
Norwegian Sea,1940,COD,164712.0,Calanus finmarchicus,85272.0,1,1,2.0,0.003192
Norwegian Sea,1940,COD,164712.0,EH Crab remains,98423.0,1,1,1.0,1.568416465474031
Norwegian Sea,1940,COD,164712.0,Oikopleura,159668.0,1,1,1.0,6.134890650545637E-4
Norwegian Sea,1940,COD,164712.0,EH Crustacean remains,83677.0,1,1,1.0,0.573764
Norwegian Sea,1940,HAD,164744.0,EH Crustacean remains,83677.0,1,1,1.0,0.573764
Norwegian Sea,1940,COD,164712.0,EH Krill,95573.0,1,1,1.0,0.10420489800441322
Norwegian Sea,1940,COD,164712.0,EH Sebastes,166745.0,1,1,1.0,90.00703705777862
Norwegian Sea,1950,COD,164712.0,EH-Fish remains,161105.0,180,24,180.0,18086.37076154277
Norwegian Sea,1950,COD,164712.0,EH-Pandalus,96967.0,59,10,138.0,178.7372212696493
Norwegian Sea,1950,HAD,164744.0,EH-Herring eggs,161722.0,21,1,21.0,3.149999999999999
Norwegian Sea,1950,COD,164712.0,EH-Euphausids,95573.0,17,9,123.0,12.817202454542826
Norwegian Sea,1950,COD,164712.0,EH-Crustacean remains,83677.0,15,9,15.0,8.60646
Norwegian Sea,1950,COD,164712.0,EH-Herring,161722.0,12,4,12.0,695.3894561322116
Norwegian Sea,1950,COD,164712.0,EH-Capelin,162035.0,9,1,61.0,3039.8119261253873
Norwegian Sea,1950,COD,164712.0,EH-Beroe,53869.0,7,3,15.0,5.375
Norwegian Sea,1950,COD,164712.0,EH-Haddock,164744.0,5,2,6.0,226.2261931234369
Norwegian Sea,1950,COD,164712.0,EH-Amphipod,93294.0,5,4,5.0,0.36
Norwegian Sea,1950,COD,164712.0,EH-Squat lobster,98047.0,4,3,4.0,2.03834
Norwegian Sea,1950,COD,164712.0,EH-Blue whiting,164774.0,4,3,5.0,164.96748225385832
Norwegian Sea,1950,COD,164712.0,EH-Small fish,161105.0,4,3,6.0,318.70384246754804
Norwegian Sea,1950,COD,164712.0,EH-Ctenophore,53856.0,4,2,4.0,1.4333333333333333
Norwegian Sea,1950,COD,164712.0,EH-Hermit crab,97811.0,3,2,3.0,6.639185986317383
Norwegian Sea,1950,COD,164712.0,EH-Galathea,164706.0,2,2,2.0,68.09222439343947
Norwegian Sea,1950,COD,164712.0,EH-Sebastes,166745.0,2,2,2.0,168.46482103982993
Norwegian Sea,1950,COD,164712.0,EH-Long-rough dab,172877.0,2,2,2.0,85.12551724011365
Norwegian Sea,1950,COD,164712.0,EH-Worm,64358.0,1,1,1.0,0.5689338052568699
Norwegian Sea,1950,COD,164712.0,EH-Spider crab,98417.0,1,1,1.0,0.9243
Norwegian Sea,1950,COD,164712.0,EH-Holothurian,158140.0,1,1,2.0,4.941666
Norwegian Sea,1950,COD,164712.0,EH-Codling,164712.0,1,1,2.0,41.57037209867365
Norwegian Sea,1950,COD,164712.0,EH-Crab,98423.0,1,1,1.0,1.568416465474031
Norwegian Sea,1950,COD,164712.0,EH-Themisto spp.,656448.0,1,1,1.0,0.002200432506259959
Norwegian Sea,1950,COD,164712.0,EH-Octopus,82590.0,1,1,1.0,2005.5207077564467
Norwegian Sea,1950,HAD,164744.0,EH-Worm,64358.0,1,1,1.0,0.5689338052568699
Norwegian Sea,1960,COD,164712.0,EH-Fish remains,161105.0,31,11,31.0,2684.6915638837254
Norwegian Sea,1960,HAD,164744.0,EH-Sea urchin,157821.0,16,3,16.0,0.664448
Norwegian Sea,1960,COD,164712.0,EH-Euphausids,95573.0,11,2,11.0,1.1462538780485454
Norwegian Sea,1960,POK,164727.0,EH-Fish remains,161105.0,7,2,7.0,459.60166595495355
Norwegian Sea,1960,HAD,164744.0,EH-Euphausids,95573.0,3,1,3.0,0.31261469401323966
Norwegian Sea,1960,HAD,164744.0,EH-Mollusc remains,69458.0,3,2,3.0,0.09143109976798094
Norwegian Sea,1960,HAD,164744.0,EH-Fish remains,161105.0,3,2,3.0,135.48612247028296
Norwegian Sea,1960,COD,164712.0,EH-Haddock,164744.0,3,2,3.0,78.8162552287225
Norwegian Sea,1960,HAD,164744.0,EH-Bivalve,79118.0,2,1,2.0,1.5006735837245697
Norwegian Sea,1960,HER,161722.0,Copepod nauplii,85257.0,2,1,24.0,0.0015599999999999998
Norwegian Sea,1960,COD,164712.0,EH-Beroe,53869.0,2,2,2.0,0.7166666666666667
Norwegian Sea,1960,POK,164727.0,EH-Blue whiting,164774.0,2,1,2.0,47.02063716800466
Norwegian Sea,1960,HER,161722.0,Calanus nauplii (stages I-IV),85263.0,2,1,173.0,0.276108
Norwegian Sea,1960,HER,161722.0,Calanus nauplii (stages V-VI),85263.0,2,1,18.0,0.028727999999999997
Norwegian Sea,1960,COD,164712.0,EH-Themisto,95154.0,2,1,2.0,0.06557182850353284
Norwegian Sea,1960,HER,161722.0,Calanus eggs,85263.0,2,1,3883.0,6.197268
Norwegian Sea,1960,HAD,164744.0,EH-Gastropod,69459.0,1,1,3.0,0.7246689560439562
Norwegian Sea,1960,COD,164712.0,EH-Whelk,73726.0,1,1,1.0,1.81805
Norwegian Sea,1960,COD,164712.0,EH-Sea anemone,51938.0,1,1,1.0,5.726
Norwegian Sea,1960,COD,164712.0,EH-Crab remains,98423.0,1,1,1.0,1.568416465474031
Norwegian Sea,1960,HAD,164744.0,EH-Clione,78089.0,1,1,1.0,0.060750652969392034
Norwegian Sea,1960,HAD,164744.0,EH-Pandalus,96967.0,1,1,1.0,1.29519725557717
Norwegian Sea,1960,HAD,164744.0,EH-Crustacean remains,83677.0,1,1,1.0,0.573764
Norwegian Sea,1960,HAD,164744.0,EH-Crab remains,98423.0,1,1,1.0,1.568416465474031
Norwegian Sea,1960,HAD,164744.0,EH-Ophiuroid,157382.0,1,1,1.0,0.5509098445595855
Norwegian Sea,1960,HAD,164744.0,EH-Whelk,73726.0,1,1,1.0,1.81805
Norwegian Sea,1960,HAD,164744.0,EH-Mysid,89856.0,1,1,1.0,0.014378499156829677
Norwegian Sea,1960,HAD,164744.0,EH-Eupagurus,97811.0,1,1,1.0,2.2130619954391277
Norwegian Sea,1960,POK,164727.0,EH-Gadus esmarkii,164756.0,1,1,1.0,27.472479825766115
Norwegian Sea,1960,COD,164712.0,EH-Hyas (crab),98423.0,1,1,1.0,1.568416465474031
Norwegian Sea,1960,HAD,164744.0,EH-Echinoderm,156857.0,1,1,1.0,0.029618
Norwegian Sea,1960,COD,164712.0,EH-Gadus esmarkii,164756.0,1,1,1.0,40.39626588076597
Norwegian Sea,1960,COD,164712.0,EH-Spider crab,98417.0,1,1,1.0,0.9243
Norwegian Sea,1960,HER,161722.0,Oithona sp. eggs,88802.0,1,1,17.0,1.87E-4
Norwegian Sea,1960,HER,161722.0,Oithona sp. Nauplii,88802.0,1,1,1.0,1.1E-5
Norwegian Sea,1960,HER,161722.0,Copepoda,85258.0,1,1,67.0,0.106932
Norwegian Sea,1960,HER,161722.0,Balanus nauplii,89433.0,1,1,1.0,0.014837948
Norwegian Sea,1960,POK,164727.0,EH-Gadoid,164701.0,1,1,1.0,32.94319587308305
Norwegian Sea,1960,HER,161722.0,Coscinodiscus sp.,2555.0,1,1,3.0,3.0000000000000004E-5
Norwegian Sea,1960,HER,161722.0,Microstella norvegica,86209.0,1,1,9.0,1.8E-5
Norwegian Sea,1960,HER,161722.0,Microcalanus nauplii,85366.0,1,1,3.0,6.6E-5
Norwegian Sea,1960,HER,161722.0,Metridia sp. Eggs,85734.0,1,1,1.0,0.001137
Norwegian Sea,1970,COD,164712.0,Chaetognatha,158650.0,3,3,30.0,0.6024388199999999
Norwegian Sea,1970,COD,164712.0,Sabinea septemcarinatus,97171.0,3,3,14.0,17.5
Norwegian Sea,1970,COD,164712.0,Clupea harengus,161722.0,3,3,77.0,628.6206980286382
Norwegian Sea,1970,COD,164712.0,Mallotus villosus,162035.0,3,3,193.0,1476.3242883568312
Norwegian Sea,1970,COD,164712.0,Thysanoessa raschii,660852.0,3,3,82.0,4.286848657958327
Norwegian Sea,1970,COD,164712.0,Pectinaria sp,67713.0,3,3,5.0,0.21500522500000002
Norwegian Sea,1970,COD,164712.0,Pandalus borealis,96967.0,3,3,341.0,441.662264296
Norwegian Sea,1970,COD,164712.0,UI Fish remains,161105.0,3,3,44.0,57.23257123302402
Norwegian Sea,1970,COD,164712.0,Holothuroidea,158140.0,3,3,10.0,24.708329999999997
Norwegian Sea,1970,COD,164712.0,Maera loveni,93796.0,3,3,5.0,0.17791110999999998
Norwegian Sea,1970,COD,164712.0,Halirages fulvocinctus,93549.0,3,3,34.0,1.538469978
Norwegian Sea,1970,COD,164712.0,Munnopsis typica,93003.0,3,3,11.0,3.3722379350000002
Norwegian Sea,1970,COD,164712.0,Hippoglossoides platessoides,172877.0,3,3,10.0,108.28889237623733
Norwegian Sea,1970,COD,164712.0,Isopod,92120.0,3,3,8.0,2.45253668
Norwegian Sea,1970,COD,164712.0,Erythrops sp,90184.0,3,3,93.0,0.19529999999999997
Norwegian Sea,1970,COD,164712.0,Michteimysis mixia,90042.0,3,3,90.0,1.29406491
Norwegian Sea,1970,COD,164712.0,Thysanoessa inermis,95573.0,3,3,72.0,7.502752656
Norwegian Sea,1970,COD,164712.0,Rhachotropis macropus,93736.0,3,3,32.0,1.447971744
Norwegian Sea,1970,COD,164712.0,Parathemisto abyssorum,206587.0,3,3,30.0,0.9835774275529919
Norwegian Sea,1970,COD,164712.0,Mysidacea,89856.0,3,3,15.0,0.21567748499999997
Norwegian Sea,1970,COD,164712.0,Yoldiella sp,79280.0,3,3,15.0,0.063000000664033
Norwegian Sea,1970,COD,164712.0,Meganyctiphanes norvegica,95534.0,3,3,64.0,21.529490816
Norwegian Sea,1970,COD,164712.0,Lumpenus lumpretaeformis,631023.0,3,3,23.0,90.36466108639661
Norwegian Sea,1970,COD,164712.0,Pseudomma truncatum,90099.0,3,3,14.0,0.02380000031553214
Norwegian Sea,1970,COD,164712.0,Amphipoda,93294.0,3,3,29.0,2.088
Norwegian Sea,1970,COD,164712.0,Nephtyidae,66010.0,3,3,123.0,7.0036240341913
Norwegian Sea,1970,COD,164712.0,Thysanoessa spp,95571.0,3,3,243.0,25.321790214
Norwegian Sea,1970,COD,164712.0,Sabinea sarsii,97172.0,3,3,3.0,3.75
Norwegian Sea,1970,COD,164712.0,Hyas araneus,98426.0,2,2,5.0,1.6325212650000003
Norwegian Sea,1970,COD,164712.0,Harmothoe sarsi,64515.0,2,2,2.0,0.012594946
Norwegian Sea,1970,COD,164712.0,Hyas coarciatus,98423.0,2,2,3.0,4.705249395
Norwegian Sea,1970,COD,164712.0,Paguridae,97774.0,2,2,3.0,7.322271000000001
Norwegian Sea,1970,COD,164712.0,Opisthobranchia,78781.0,2,2,2.0,0.483112638
Norwegian Sea,1970,COD,164712.0,Malanidae,67515.0,2,2,6.0,0.40967668199999996
Norwegian Sea,1970,COD,164712.0,Arrhis phyllonyx,94501.0,2,2,56.0,1.150100008584559
Norwegian Sea,1970,COD,164712.0,Copepoda,85258.0,2,2,6.0,0.009576
Norwegian Sea,1970,COD,164712.0,Chlamys sp,79627.0,2,2,2.0,3.213333334
Norwegian Sea,1970,COD,164712.0,Ampelisca sp,93321.0,2,2,4.0,0.0576
Norwegian Sea,1970,COD,164712.0,Polychaeta,64358.0,2,2,13.0,7.396139465
Norwegian Sea,1970,COD,164712.0,Lumbrineridae,66335.0,2,2,4.0,0.3399849227438188
Norwegian Sea,1970,COD,164712.0,Terebellides stroemi,68069.0,2,2,2.0,1.117992302
Norwegian Sea,1970,COD,164712.0,Calanus finmarchicus,85272.0,2,2,7.0,0.011172
Norwegian Sea,1970,COD,164712.0,Sabinea spp,97170.0,2,2,2.0,2.5
Norwegian Sea,1970,COD,164712.0,Hormatia sp,52659.0,2,2,8.0,10.713599632
Norwegian Sea,1970,COD,164712.0,Leptoclinus maculalus,171603.0,2,2,6.0,20.29115424385485
Norwegian Sea,1970,COD,164712.0,Pholis gunnellus,171645.0,2,2,2.0,10.54106503423882
Norwegian Sea,1970,COD,164712.0,Aphrodita aculeata,64366.0,2,1,2.0,15.014
Norwegian Sea,1970,COD,164712.0,Astropecten irregularis,98667.0,2,2,3.0,12.998367324
Norwegian Sea,1970,COD,164712.0,Gadus morhua,164712.0,2,2,6.0,78.50237562990121
Norwegian Sea,1970,COD,164712.0,Caprellidae,95428.0,2,2,3.0,0.002132259
Norwegian Sea,1970,COD,164712.0,Maldane sarsi,67536.0,2,2,2.0,0.1365588934959317
Norwegian Sea,1970,COD,164712.0,Gammarellus homari,93771.0,1,1,1.0,0.039714642
Norwegian Sea,1970,COD,164712.0,Gammarus locusta,93775.0,1,1,1.0,0.0039
Norwegian Sea,1970,COD,164712.0,Eunice pennata,66260.0,1,1,1.0,0.022044991
Norwegian Sea,1970,COD,164712.0,Lebbeus polaris,96792.0,1,1,1.0,0.234407895
Norwegian Sea,1970,COD,164712.0,Flabelligera affinis,67238.0,1,1,1.0,0.004997522142553234
Norwegian Sea,1970,COD,164712.0,Terebellidae,67899.0,1,1,1.0,0.558996151
Norwegian Sea,1970,COD,164712.0,Idothea granulosa,92604.0,1,1,1.0,0.001
Norwegian Sea,1970,COD,164712.0,Spirontocaris liljeborgii,96765.0,1,1,1.0,0.534663168316947
Norwegian Sea,1970,COD,164712.0,Ophiuroid,157382.0,1,1,1.0,0.550909845
Norwegian Sea,1970,COD,164712.0,Paroediceros lynceus,94561.0,1,1,1.0,0.001991111
Norwegian Sea,1970,COD,164712.0,Brosme brosme,164740.0,1,1,1.0,10.503830539921406
Norwegian Sea,1970,COD,164712.0,Calanus hyperboreus,85266.0,1,1,1.0,0.01425
Norwegian Sea,1970,COD,164712.0,Merlangius merlangus,164758.0,1,1,1.0,10.817552414876241
Norwegian Sea,1970,COD,164712.0,Metridia longa,85746.0,1,1,3.0,0.003411
Norwegian Sea,1970,COD,164712.0,Ophiura sarsi,157424.0,1,1,1.0,4.142710881
Norwegian Sea,1970,COD,164712.0,Nucula tenuis,81123.0,1,1,1.0,0.11038235
Norwegian Sea,1970,COD,164712.0,Melita formosa,93808.0,1,1,1.0,0.002221784326013899
Norwegian Sea,1970,COD,164712.0,Thyasira sp,80508.0,1,1,1.0,0.0108699086688129
Norwegian Sea,1970,COD,164712.0,Bivalve spp.,79118.0,1,1,1.0,0.750336792
Norwegian Sea,1970,COD,164712.0,Liljeborgia fissicornis,94210.0,1,1,1.0,1.1651162936306169E-4
Norwegian Sea,1970,COD,164712.0,Brada sp,67225.0,1,1,1.0,0.004548148149398103
Norwegian Sea,1970,COD,164712.0,Sebastes,166705.0,1,1,1.0,21.67504610600406
Norwegian Sea,1970,COD,164712.0,Sprattus sprattus,161789.0,1,1,1.0,9.438468408109438
Norwegian Sea,1970,COD,164712.0,Hypotremata (ova),160846.0,1,1,1.0,8.459556070484375
Norwegian Sea,1970,COD,164712.0,Todarodes sagittatus,205726.0,1,1,1.0,27.834950038813563
Norwegian Sea,1970,COD,164712.0,Buccinum undatum,73795.0,1,1,1.0,3.0227544
Norwegian Sea,1970,COD,164712.0,Eualus gaimardii,96809.0,1,1,1.0,0.03939999965950847
Norwegian Sea,1970,COD,164712.0,Ammodytes tobianus,171676.0,1,1,1.0,4.45316415681826
Norwegian Sea,1970,COD,164712.0,Pandalus montagui,96971.0,1,1,1.0,0.493704848
Norwegian Sea,1970,COD,164712.0,Stegocephalus inflatus,94898.0,1,1,1.0,0.045249117
Norwegian Sea,1980,SAL,161996.0,Myctophidae,162575.0,40,1,357.0,18215.260260254363
Norwegian Sea,1980,SAL,161996.0,Parathemisto spp.,95148.0,40,1,14713.0,32.37497072899999
Norwegian Sea,1980,SAL,161996.0,Euphausiacea,95500.0,21,1,49.0,5.106040001999999
Norwegian Sea,1980,SAL,161996.0,Eusirus holmi,93710.0,14,1,22.0,2.2227332408497915
Norwegian Sea,1980,SAL,161996.0,UI fish remains,161105.0,10,1,16.0,119.613372909916
Norwegian Sea,1980,SAL,161996.0,Crustacean remains,83677.0,9,1,11.0,6.3114040000000005
Norwegian Sea,1980,SAL,161996.0,Maurolicus muelleri,162187.0,6,1,15.0,169.88680435157798
Norwegian Sea,1980,SAL,161996.0,Capelin,162035.0,4,1,21.0,1026.6395850336012
Norwegian Sea,1980,POK,164727.0,Sandeel,171671.0,3,3,15.0,101.1164128924022
Norwegian Sea,1980,COD,164712.0,Other fish,161105.0,3,2,165.0,680.66680553388
Norwegian Sea,1980,COD,164712.0,Herring,161722.0,3,2,460.0,13725.26344689412
Norwegian Sea,1980,POK,164727.0,Norway pout,164756.0,3,3,46.0,908.1791560332385
Norwegian Sea,1980,POK,164727.0,Other fish,161105.0,3,3,80.0,193.56769125000005
Norwegian Sea,1980,POK,164727.0,Krill (Euphausidae),95500.0,3,3,306.0,31.886698788000004
Norwegian Sea,1980,COD,164712.0,Sandeel,171671.0,3,2,53.0,586.0341461693846
Norwegian Sea,1980,POK,164727.0,Herring,161722.0,2,2,2.0,32.77994549306653
Norwegian Sea,1980,SAL,161996.0,Squid (Todarodes sp),205726.0,2,1,3.0,581.246377280659
Norwegian Sea,1980,HAD,164744.0,Other fish,161105.0,2,2,59.0,53.200811635079
Norwegian Sea,1980,HAD,164744.0,Norway pout,164756.0,2,2,49.0,360.74858540895616
Norwegian Sea,1980,COD,164712.0,Norway pout,164756.0,2,2,34.0,1144.0726707860676
Norwegian Sea,1980,COD,164712.0,Krill (Euphausidae),95500.0,2,2,164.0,17.089603272
Norwegian Sea,1980,POK,164727.0,Herring eggs,161722.0,1,1,4.0,65.55989098613306
Norwegian Sea,1980,SAL,161996.0,Paralepis coregonoides borealis,162493.0,1,1,1.0,8.162971497566438
Norwegian Sea,1980,HAD,164744.0,Herring eggs,161722.0,1,1,390.0,2109.9970251801715
Norwegian Sea,1980,HAD,164744.0,Sandeel,171671.0,1,1,2.0,5.396951575790235
Norwegian Sea,1980,COD,164712.0,Herring eggs,161722.0,1,1,18.0,537.0755261828134
Norwegian Sea,1980,HAD,164744.0,Krill (Euphausidae),95500.0,1,1,261.0,27.197478378
Norwegian Sea,1990,SAL,161996.0,Themisto compressa,206588.0,11,11,1252.0,41.047964328000006
Norwegian Sea,1990,SAL,161996.0,Themisto Iibellula,95168.0,11,11,1218.0,2.680127394
Norwegian Sea,1990,SAL,161996.0,Euphausiacea,95500.0,10,10,607.0,63.252373086
Norwegian Sea,1990,SAL,161996.0,UI fish remains,161105.0,10,10,1313.0,5660.920365298055
Norwegian Sea,1990,SAL,161996.0,Maurolicus muelleri,162187.0,10,10,632.0,6416.494102292623
Norwegian Sea,1990,SAL,161996.0,Myctophidae,162575.0,10,10,278.0,9766.551752835665
Norwegian Sea,1990,SAL,161996.0,Meganyctiphanes norvegica,95534.0,10,10,1453.0,488.78672118199995
Norwegian Sea,1990,SAL,161996.0,Benthosema glaciale,162680.0,9,9,347.0,21380.891325024364
Norwegian Sea,1990,SAL,161996.0,Crustacean remains,83677.0,9,9,675.0,387.2907000000001
Norwegian Sea,1990,SAL,161996.0,Hymenodora glacialis,96109.0,8,8,824.0,193.15210526315784
Norwegian Sea,1990,SAL,161996.0,Bird remalns,174371.0,7,7,32.0,2501.446204915372
