autoID,link.citation,link.methodology,interaction.type,interaction.dimensionality,interaction.classification,con.taxonomy,con.taxonomy.level,con.common,con.lifestage,con.metabolic.type,con.movement.type,con.size.citation,con.size.method,con.length.min.cm.,con.length.mean.cm.,con.length.max.cm.,con.mass.min.g.,con.mass.mean.g.,con.mass.max.g.,res.taxonomy,res.taxonomy.level,res.common,res.lifestage,res.metabolic.type,res.movement.type,res.size.citation,res.size.method,res.length.min.cm.,res.length.mean.cm.,res.length.max.cm.,res.mass.min.g.,res.mass.mean.g.,res.mass.max.g.,geographic.location,longitude,latitude,ecosystem.type,study.site,altitude,depth,sampling.time,sampling.start.year,sampling.end.year,notes,foodweb.name
134506,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,acanthopleura echinata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,5.1,-999,Sarcothalia crispata,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135604,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,lithothamnion spp.,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135605,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,petroglossum spp.,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135606,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,peysonella spp.,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135607,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,polysiphonia_spp,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135608,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,porphyra_spp,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135609,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,Prionitis decipiens,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135610,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,rama novazelandensis,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135611,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,rhizoclonium cilindricum,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135612,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,Sarcothalia crispata,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135613,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,schottera nicaensis,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135614,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,scythosiphon lomentaria,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135615,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,ulva rigida,species,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135616,Kefi et al. (2015),published literature; direct observation; expert knowledge,herbivorous,2D,nibi,tonicia  elegans,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,6.14,-999,ulvella spp.,genus,,,primary producer,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,-999.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135617,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,anthotoe spp.,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,10.0,-999,acanthocyclus gayi,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,6.01,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135618,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,anthotoe spp.,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,10.0,-999,acanthocyclus hassleri,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,6.65,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135619,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,anthotoe spp.,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,10.0,-999,chiton  cummingii,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,8.23,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135620,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,anthotoe spp.,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,10.0,-999,chiton  granosus,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,2.3,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135621,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,anthotoe spp.,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,10.0,-999,chiton  latus,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.06,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135622,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,anthotoe spp.,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,10.0,-999,lottia  orbigny,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.02,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135623,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,anthotoe spp.,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,10.0,-999,concholepas concholepas,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,2.3,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135624,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,anthotoe spp.,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,10.0,-999,fissurella  costata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,49.03,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135625,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,anthotoe spp.,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,10.0,-999,fissurella  crassa,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,15.2,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135626,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,anthotoe spp.,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,10.0,-999,fissurella  limbata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,16.45,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135627,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,anthotoe spp.,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,10.0,-999,scurria  araucana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.02,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135628,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,anthotoe spp.,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,10.0,-999,scurria  ceciliana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.045,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135629,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,anthotoe spp.,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,10.0,-999,scurria  plana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.03,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135630,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,anthotoe spp.,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,10.0,-999,scurria scurra,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,1.27,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135631,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,anthotoe spp.,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,10.0,-999,scurria variabilis,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.3,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135632,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,anthotoe spp.,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,10.0,-999,scurria viridula,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,1.84,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135633,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,anthotoe spp.,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,10.0,-999,tegula atra,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,1.0,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135634,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,anthotoe spp.,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,10.0,-999,austromegabalanus psittacus,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.95,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135635,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,anthotoe spp.,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,10.0,-999,balanus laevis,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.05,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135636,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,anthotoe spp.,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,10.0,-999,brachidontes granulata,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.08,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135637,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,anthotoe spp.,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,10.0,-999,nothobalanus flosculus,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.05,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135638,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,anthotoe spp.,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,10.0,-999,nothochthamalus scabrosus,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.05,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135639,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,anthotoe spp.,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,10.0,-999,perumytilus purpuratus,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,2.52,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135640,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,nibi,anthotoe spp.,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,10.0,-999,semimytilus algosus,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.04,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135641,Kefi et al. (2015),published literature; direct observation; expert knowledge,,3D,nibi,austromegabalanus psittacus,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,0.95,-999,plankton,,,,,other,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,1e-05,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135642,Kefi et al. (2015),published literature; direct observation; expert knowledge,,3D,nibi,balanus laevis,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,0.05,-999,plankton,,,,,other,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,1e-05,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135643,Kefi et al. (2015),published literature; direct observation; expert knowledge,,3D,nibi,brachidontes granulata,species,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,0.08,-999,plankton,,,,,other,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,1e-05,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135644,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,ibi,bunodactis spp.,genus,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,12.0,-999,acanthocyclus gayi,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,6.01,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135645,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,ibi,bunodactis spp.,genus,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,12.0,-999,acanthocyclus hassleri,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,6.65,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135646,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,ibi,bunodactis spp.,genus,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,12.0,-999,chiton  cummingii,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,8.23,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135647,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,ibi,bunodactis spp.,genus,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,12.0,-999,chiton  granosus,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,2.3,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135648,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,ibi,bunodactis spp.,genus,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,12.0,-999,chiton  latus,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.06,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135649,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,ibi,bunodactis spp.,genus,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,12.0,-999,lottia  orbigny,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.02,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135650,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,ibi,bunodactis spp.,genus,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,12.0,-999,concholepas concholepas,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,2.3,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135651,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,ibi,bunodactis spp.,genus,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,12.0,-999,fissurella  costata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,49.03,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135652,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,ibi,bunodactis spp.,genus,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,12.0,-999,fissurella  crassa,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,15.2,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135653,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,ibi,bunodactis spp.,genus,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,12.0,-999,fissurella  limbata,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,16.45,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
135654,Kefi et al. (2015),published literature; direct observation; expert knowledge,predacious,2D,ibi,bunodactis spp.,genus,,adults,invertebrate,sessile,Sergio Navarrete & Evie Wieters unpublished,measurement,-999,-999.0,-999,-999,12.0,-999,scurria  araucana,species,,adults,invertebrate,walking,Sergio Navarrete & Evie Wieters unpublished,field measurement,-999,-999.0,-999,-999,0.02,-999,Chile,-71.644346,-33.494839,marine,Intertidal study sites in Chile: Las Cruces (ECIM),-999.0,-999.0,,,,,Chilean Intertidal Las Cruces
